subject,block,item,list,subexpt,integ,related,n2num,preamble,maincode,dysfluency,err,errd,unin,unind,misc,corr,corrd,noresp
1119,87,7,3,Cat,unint,rel,sing,The rake beside the muddy glove,C,,0,0,0,0,0,1,1,0
1119,97,26,5,Prop,unint,rel,plur,The bike beside the greasy tires,C,,0,0,0,0,0,1,1,0
1119,16,40,5,Prop,unint,assoc,sing,The book beside the tall shelf,C,,0,0,0,0,0,1,1,0
1119,20,46,5,Prop,unint,rel,sing,The lamp beside the cheap bulb,C,,0,0,0,0,0,1,1,0
1119,141,31,5,Prop,unint,unrel,sing,The rifle beside the expensive trophy,C,,0,0,0,0,0,1,1,0
1119,163,42,5,Prop,unint,assoc,plur,The sneaker beside the pink socks,C,,0,0,0,0,0,1,1,0
1121,132,21,1,Cat,unint,rel,sing,The futon near the dirty recliner,C,,0,0,0,0,0,1,1,0
1121,58,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,C,,0,0,0,0,0,1,1,0
1121,42,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,C,,0,0,0,0,0,1,1,0
1121,76,14,1,Cat,unint,unrel,plur,The tent near the spooky caverns,C,,0,0,0,0,0,1,1,0
1121,153,24,1,Cat,unint,rel,sing,The van near the dented taxi,C,,0,0,0,0,0,1,1,0
1121,100,35,1,Prop,unint,rel,plur,The atlas by the detailed maps,C,,0,0,0,0,0,1,1,0
1121,147,44,1,Prop,unint,unrel,plur,The backpack on the folded quilts,C,,0,0,0,0,0,1,1,0
1121,75,33,1,Prop,unint,rel,plur,The car by the white bumpers,C,,0,0,0,0,0,1,1,0
1121,131,41,1,Prop,unint,unrel,plur,The couch by the big treadmills,C,,0,0,0,0,0,1,1,0
1121,3,34,1,Prop,unint,rel,plur,The dresser by the heavy drawers,C,,0,0,0,0,0,1,1,0
1121,127,27,1,Prop,unint,assoc,plur,The fort near the ancient caves,C,,0,0,0,0,0,1,1,0
1121,55,37,1,Prop,unint,unrel,sing,The hose near the yellow helmet,C,,0,0,0,0,0,1,1,0
1121,30,28,1,Prop,unint,assoc,plur,The jar near the sticky cookies,C,,0,0,0,0,0,1,1,0
1121,22,43,1,Prop,unint,unrel,plur,The pencil by the colorful staplers,C,,0,0,0,0,0,1,1,0
1121,108,29,1,Prop,unint,rel,sing,The sink near the broken faucet,C,,0,0,0,0,0,1,1,0
1121,121,38,1,Prop,unint,unrel,sing,The table by the rusty barrel,C,,0,0,0,0,0,1,1,0
1121,60,39,1,Prop,unint,unrel,sing,The tree near the closed gate,C,,0,0,0,0,0,1,1,0
1121,168,46,1,Prop,unint,assoc,sing,The lamp beside the cheap desk,C,,0,0,0,0,0,1,1,0
1121,15,16,1,Cat,unint,unrel,plur,The kiwi beside the fake plants,C,,0,0,0,0,0,1,1,0
1121,64,4,1,Cat,unint,rel,plur,The knife beside the heavy clubs,C,,0,0,0,0,0,1,1,0
1121,2,7,1,Cat,unint,unrel,sing,The rake beside the muddy grave,C,,0,0,0,0,0,1,1,0
1121,138,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,C,,0,0,0,0,0,1,1,0
1121,101,40,1,Prop,unint,unrel,sing,The book beside the tall stack,C,,0,0,0,0,0,1,1,0
1121,88,48,1,Prop,unint,assoc,sing,The violin beside the pricey bow,C,,0,0,0,0,0,1,1,0
1122,124,1,2,Cat,unint,rel,sing,The fork near the plastic ladle,C,,0,0,0,0,0,1,1,0
1122,95,21,2,Cat,unint,unrel,plur,The futon near the dirty radiators,C,,0,0,0,0,0,1,1,0
1122,90,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,C,,0,0,0,0,0,1,1,0
1122,164,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,C,,0,0,0,0,0,1,1,0
1122,19,6,2,Cat,unint,rel,sing,The monastery near the ancient chapel,C,,0,0,0,0,0,1,1,0
1122,115,17,2,Cat,unint,unrel,sing,The motorcycle near the painted bench,C,,0,0,0,0,0,1,1,0
1122,53,23,2,Cat,unint,unrel,plur,The saw by the oily rags,C,,0,0,0,0,0,1,1,0
1122,116,8,2,Cat,unint,rel,plur,The shovel near the cracked buckets,C,,0,0,0,0,0,1,1,0
1122,57,15,2,Cat,unint,unrel,sing,The spatula by the greasy sandwich,C,,0,0,0,0,0,1,1,0
1122,87,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,C,,0,0,0,0,0,1,1,0
1122,147,24,2,Cat,unint,unrel,plur,The van near the dented trailers,C,,0,0,0,0,0,1,1,0
1122,151,35,2,Prop,unint,rel,sing,The atlas by the detailed map,C,,0,0,0,0,0,1,1,0
1122,18,44,2,Prop,unint,unrel,sing,The backpack on the folded quilt,C,,0,0,0,0,0,1,1,0
1122,68,32,2,Prop,unint,assoc,plur,The banana near the melted sundaes,C,,0,0,0,0,0,1,1,0
1122,24,47,2,Prop,unint,unrel,plur,The canoe by the well-worn trails,C,,0,0,0,0,0,1,1,0
1122,17,33,2,Prop,unint,rel,sing,The car by the white bumper,C,,0,0,0,0,0,1,1,0
1122,67,36,2,Prop,unint,rel,sing,The chain by the flimsy link,C,,0,0,0,0,0,1,1,0
1122,139,41,2,Prop,unint,unrel,sing,The couch by the big treadmill,C,,0,0,0,0,0,1,1,0
1122,140,34,2,Prop,unint,rel,sing,The dresser by the heavy drawer,C,,0,0,0,0,0,1,1,0
1122,27,37,2,Prop,unint,rel,plur,The hose near the yellow nozzles,C,,0,0,0,0,0,1,1,0
1122,101,28,2,Prop,unint,assoc,sing,The jar near the sticky cookie,C,,0,0,0,0,0,1,1,0
1122,159,43,2,Prop,unint,unrel,sing,The pencil by the colorful stapler,C,,0,0,0,0,0,1,1,0
1122,54,29,2,Prop,unint,assoc,plur,The sink near the broken dishes,C,,0,0,0,0,0,1,1,0
1122,148,45,2,Prop,unint,unrel,plur,The skeleton near the locked classrooms,C,,0,0,0,0,0,1,1,0
1122,44,38,2,Prop,unint,rel,plur,The table by the rebuilt legs,C,,0,0,0,0,0,1,1,0
1122,100,30,2,Prop,unint,assoc,plur,The window near the shaggy curtains,C,,0,0,0,0,0,1,1,0
1122,129,10,2,Cat,unint,rel,plur,The kayak beside the large ferries,C,,0,0,0,0,0,1,1,0
1122,104,4,2,Cat,unint,rel,sing,The knife beside the heavy club,C,,0,0,0,0,0,1,1,0
1122,25,7,2,Cat,unint,rel,plur,The rake beside the muddy gloves,C,,0,0,0,0,0,1,1,0
1122,106,20,2,Cat,unint,unrel,plur,The saxophone beside the ornate pillars,C,,0,0,0,0,0,1,1,0
1122,78,46,2,Prop,unint,unrel,plur,The lamp beside the cheap dolls,C,,0,0,0,0,0,1,1,0
1123,100,14,3,Cat,unint,rel,plur,The tent near the spooky cabins,C,,0,0,0,0,0,1,1,0
1123,49,33,3,Prop,unint,assoc,plur,The car by the wide roads,C,,0,0,0,0,0,1,1,0
1123,121,27,3,Prop,unint,unrel,plur,The fort near the ancient cliffs,C,,0,0,0,0,0,1,1,0
1123,126,45,3,Prop,unint,unrel,sing,The skeleton near the locked classroom,C,,0,0,0,0,0,1,1,0
1123,56,30,3,Prop,unint,assoc,sing,The window near the shaggy curtain,C,,0,0,0,0,0,1,1,0
1123,115,16,3,Cat,unint,rel,plur,The kiwi beside the fake peaches,C,,0,0,0,0,0,1,1,0
1123,24,4,3,Cat,unint,unrel,plur,The knife beside the heavy cans,C,,0,0,0,0,0,1,1,0
1123,82,46,3,Prop,unint,unrel,sing,The lamp beside the cheap doll,C,,0,0,0,0,0,1,1,0
1124,119,13,4,Cat,unint,rel,sing,The butterfly by the lively hornet,C,,0,0,0,0,0,1,1,0
1124,114,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,C,,0,0,0,0,0,1,1,0
1124,59,12,4,Cat,unint,unrel,plur,The horse beyond the young ravens,C,,0,0,0,0,0,1,1,0
1124,130,2,4,Cat,unint,unrel,sing,The magazine under the tattered necklace,C,,0,0,0,0,0,1,1,0
1124,72,6,4,Cat,unint,unrel,sing,The monastery near the ancient castle,C,,0,0,0,0,0,1,1,0
1124,132,22,4,Cat,unint,rel,plur,The monk near the talkative cardinals,C,,0,0,0,0,0,1,1,0
1124,30,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,C,,0,0,0,0,0,1,1,0
1124,63,23,4,Cat,unint,rel,plur,The saw by the oily wrenches,C,,0,0,0,0,0,1,1,0
1124,134,15,4,Cat,unint,rel,sing,The spatula by the greasy strainer,C,,0,0,0,0,0,1,1,0
1124,159,9,4,Cat,unint,unrel,plur,The spider by the aggressive bears,C,,0,0,0,0,0,1,1,0
1124,156,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,C,,0,0,0,0,0,1,1,0
1124,105,35,4,Prop,unint,assoc,sing,The atlas by the detailed globe,C,,0,0,0,0,0,1,1,0
1124,40,44,4,Prop,unint,rel,sing,The backpack on the frayed strap,C,,0,0,0,0,0,1,1,0
1124,31,33,4,Prop,unint,assoc,sing,The car by the wide road,C,,0,0,0,0,0,1,1,0
1124,135,41,4,Prop,unint,rel,sing,The couch by the thin cushion,C,,0,0,0,0,0,1,1,0
1124,99,34,4,Prop,unint,assoc,sing,The dresser by the heavy mirror,C,,0,0,0,0,0,1,1,0
1124,68,37,4,Prop,unint,assoc,plur,The hose near the yellow hydrants,C,,0,0,0,0,0,1,1,0
1124,71,29,4,Prop,unint,unrel,plur,The sink near the broken tiles,C,,0,0,0,0,0,1,1,0
1124,117,45,4,Prop,unint,rel,plur,The skeleton near the large bones,C,,0,0,0,0,0,1,1,0
1124,10,38,4,Prop,unint,assoc,plur,The table by the rebuilt patios,C,,0,0,0,0,0,1,1,0
1124,146,30,4,Prop,unint,unrel,plur,The window near the stylish paintings,C,,0,0,0,0,0,1,1,0
1124,70,16,4,Cat,unint,rel,sing,The kiwi beside the fake peach,C,,0,0,0,0,0,1,1,0
1124,100,4,4,Cat,unint,unrel,sing,The knife beside the heavy can,C,,0,0,0,0,0,1,1,0
1124,104,26,4,Prop,unint,unrel,sing,The bike beside the greasy towel,C,,0,0,0,0,0,1,1,0
1124,140,46,4,Prop,unint,rel,plur,The lamp beside the cheap bulbs,C,,0,0,0,0,0,1,1,0
1124,12,40,4,Prop,unint,assoc,plur,The book beside the tall shelves,C,,0,0,0,0,0,1,1,0
1125,104,13,1,Cat,unint,unrel,plur,The butterfly by the lively hamsters,C,,0,0,0,0,0,1,1,0
1125,149,1,1,Cat,unint,rel,plur,The fork near the plastic ladles,C,,0,0,0,0,0,1,1,0
1125,112,21,1,Cat,unint,rel,sing,The futon near the dirty recliner,C,,0,0,0,0,0,1,1,0
1125,100,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,C,,0,0,0,0,0,1,1,0
1125,71,6,1,Cat,unint,rel,plur,The monastery near the ancient chapels,C,,0,0,0,0,0,1,1,0
1125,52,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,C,,0,0,0,0,0,1,1,0
1125,152,14,1,Cat,unint,unrel,plur,The tent near the spooky caverns,C,,0,0,0,0,0,1,1,0
1125,168,35,5,Prop,unint,unrel,plur,The atlas by the detailed journals,C,,0,0,0,0,0,1,1,0
1125,139,36,5,Prop,unint,unrel,plur,The chain by the flimsy signs,C,,0,0,0,0,0,1,1,0
1125,19,41,5,Prop,unint,assoc,plur,The couch by the thin televisions,C,,0,0,0,0,0,1,1,0
1125,80,34,5,Prop,unint,unrel,plur,The dresser by the heavy rugs,C,,0,0,0,0,0,1,1,0
1125,109,27,5,Prop,unint,rel,plur,The fort near the ancient walls,C,,0,0,0,0,0,1,1,0
1125,62,37,5,Prop,unint,assoc,sing,The hose near the yellow hydrant,C,,0,0,0,0,0,1,1,0
1125,96,28,5,Prop,unint,rel,plur,The jar near the sticky lids,C,,0,0,0,0,0,1,1,0
1125,30,43,5,Prop,unint,assoc,plur,The pencil by the colorful sharpeners,C,,0,0,0,0,0,1,1,0
1125,103,29,5,Prop,unint,unrel,sing,The sink near the broken tile,C,,0,0,0,0,0,1,1,0
1125,119,45,5,Prop,unint,rel,sing,The skeleton near the large bone,C,,0,0,0,0,0,1,1,0
1125,124,30,5,Prop,unint,unrel,sing,The window near the stylish painting,C,,0,0,0,0,0,1,1,0
1125,32,7,1,Cat,unint,unrel,sing,The rake beside the muddy grave,C,,0,0,0,0,0,1,1,0
1125,82,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,C,,0,0,0,0,0,1,1,0
1125,120,40,5,Prop,unint,assoc,sing,The book beside the tall shelf,C,,0,0,0,0,0,1,1,0
1125,67,46,5,Prop,unint,rel,sing,The lamp beside the cheap bulb,C,,0,0,0,0,0,1,1,0
1125,107,42,5,Prop,unint,assoc,plur,The sneaker beside the pink socks,C,,0,0,0,0,0,1,1,0
1126,41,18,2,Cat,unint,unrel,sing,The dorm near the new cafe,C,,0,0,0,0,0,1,1,0
1126,153,19,2,Cat,unint,unrel,plur,The drill by the durable handbags,C,,0,0,0,0,0,1,1,0
1126,4,1,2,Cat,unint,rel,sing,The fork near the plastic ladle,C,,0,0,0,0,0,1,1,0
1126,95,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,C,,0,0,0,0,0,1,1,0
1126,154,6,2,Cat,unint,rel,sing,The monastery near the ancient chapel,C,,0,0,0,0,0,1,1,0
1126,1,17,2,Cat,unint,unrel,sing,The motorcycle near the painted bench,C,,0,0,0,0,0,1,1,0
1126,94,23,2,Cat,unint,unrel,plur,The saw by the oily rags,C,,0,0,0,0,0,1,1,0
1126,149,8,2,Cat,unint,rel,plur,The shovel near the cracked buckets,C,,0,0,0,0,0,1,1,0
1126,61,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,C,,0,0,0,0,0,1,1,0
1126,16,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,C,,0,0,0,0,0,1,1,0
1126,81,24,2,Cat,unint,unrel,plur,The van near the dented trailers,C,,0,0,0,0,0,1,1,0
1126,159,32,6,Prop,unint,rel,plur,The banana near the messy peels,C,,0,0,0,0,0,1,1,0
1126,129,25,6,Prop,unint,rel,sing,The blueprint near the modern drawing,C,,0,0,0,0,0,1,1,0
1126,34,33,6,Prop,unint,unrel,sing,The car by the wide ramp,C,,0,0,0,0,0,1,1,0
1126,23,36,6,Prop,unint,unrel,sing,The chain by the flimsy sign,C,,0,0,0,0,0,1,1,0
1126,80,41,6,Prop,unint,assoc,sing,The couch by the thin television,C,,0,0,0,0,0,1,1,0
1126,76,27,6,Prop,unint,rel,sing,The fort near the ancient wall,C,,0,0,0,0,0,1,1,0
1126,89,29,6,Prop,unint,rel,plur,The sink near the broken faucets,C,,0,0,0,0,0,1,1,0
1126,33,45,6,Prop,unint,assoc,plur,The skeleton near the locked closets,C,,0,0,0,0,0,1,1,0
1126,103,38,6,Prop,unint,unrel,plur,The table by the rusty barrels,C,,0,0,0,0,0,1,1,0
1126,30,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,C,,0,0,0,0,0,1,1,0
1126,97,10,2,Cat,unint,rel,plur,The kayak beside the large ferries,C,,0,0,0,0,0,1,1,0
1126,59,16,2,Cat,unint,unrel,sing,The kiwi beside the fake plant,C,,0,0,0,0,0,1,1,0
1126,117,4,2,Cat,unint,rel,sing,The knife beside the heavy club,C,,0,0,0,0,0,1,1,0
1126,51,26,6,Prop,unint,rel,sing,The bike beside the greasy tire,C,,0,0,0,0,0,1,1,0
1126,93,40,6,Prop,unint,unrel,plur,The book beside the tall stacks,C,,0,0,0,0,0,1,1,0
1126,162,42,6,Prop,unint,assoc,sing,The sneaker beside the pink sock,C,,0,0,0,0,0,1,1,0
1127,129,18,3,Cat,unint,rel,plur,The dorm near the new condos,C,,0,0,0,0,0,1,1,0
1127,118,1,3,Cat,unint,unrel,plur,The fork near the plastic lemons,C,,0,0,0,0,0,1,1,0
1127,19,12,3,Cat,unint,rel,sing,The horse beyond the young rabbit,C,,0,0,0,0,0,1,1,0
1127,126,14,3,Cat,unint,rel,plur,The tent near the spooky cabins,C,,0,0,0,0,0,1,1,0
1127,116,32,1,Prop,unint,rel,sing,The banana near the messy peel,C,,0,0,0,0,0,1,1,0
1127,140,45,1,Prop,unint,assoc,sing,The skeleton near the locked closet,C,,0,0,0,0,0,1,1,0
1127,128,38,1,Prop,unint,unrel,sing,The table by the rusty barrel,C,,0,0,0,0,0,1,1,0
1127,33,4,3,Cat,unint,unrel,plur,The knife beside the heavy cans,C,,0,0,0,0,0,1,1,0
1127,154,7,3,Cat,unint,rel,sing,The rake beside the muddy glove,C,,0,0,0,0,0,1,1,0
1127,125,20,3,Cat,unint,unrel,sing,The saxophone beside the ornate pillar,C,,0,0,0,0,0,1,1,0
1127,155,26,1,Prop,unint,assoc,plur,The bike beside the greasy racks,C,,0,0,0,0,0,1,1,0
1128,4,19,4,Cat,unint,rel,plur,The drill by the durable hammers,C,,0,0,0,0,0,1,1,0
1128,32,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,C,,0,0,0,0,0,1,1,0
1128,148,21,4,Cat,unint,rel,plur,The futon near the dirty recliners,C,,0,0,0,0,0,1,1,0
1128,59,2,4,Cat,unint,unrel,sing,The magazine under the tattered necklace,C,,0,0,0,0,0,1,1,0
1128,146,6,4,Cat,unint,unrel,sing,The monastery near the ancient castle,C,,0,0,0,0,0,1,1,0
1128,1,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,C,,0,0,0,0,0,1,1,0
1128,111,23,4,Cat,unint,rel,plur,The saw by the oily wrenches,C,,0,0,0,0,0,1,1,0
1128,38,8,4,Cat,unint,unrel,plur,The shovel near the cracked boulders,C,,0,0,0,0,0,1,1,0
1128,132,15,4,Cat,unint,rel,sing,The spatula by the greasy strainer,C,,0,0,0,0,0,1,1,0
1128,70,9,4,Cat,unint,unrel,plur,The spider by the aggressive bears,C,,0,0,0,0,0,1,1,0
1128,149,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,C,,0,0,0,0,0,1,1,0
1128,123,24,4,Cat,unint,rel,plur,The van near the dented taxis,C,,0,0,0,0,0,1,1,0
1128,45,32,2,Prop,unint,assoc,plur,The banana near the melted sundaes,C,,0,0,0,0,0,1,1,0
1128,166,25,2,Prop,unint,assoc,sing,The blueprint near the model building,C,,0,0,0,0,0,1,1,0
1128,37,47,2,Prop,unint,unrel,plur,The canoe by the well-worn trails,C,,0,0,0,0,0,1,1,0
1128,25,33,2,Prop,unint,rel,sing,The car by the white bumper,C,,0,0,0,0,0,1,1,0
1128,52,36,2,Prop,unint,rel,sing,The chain by the flimsy link,C,,0,0,0,0,0,1,1,0
1128,140,34,2,Prop,unint,rel,sing,The dresser by the heavy drawer,C,,0,0,0,0,0,1,1,0
1128,88,27,2,Prop,unint,assoc,sing,The fort near the ancient cave,C,,0,0,0,0,0,1,1,0
1128,17,28,2,Prop,unint,assoc,sing,The jar near the sticky cookie,C,,0,0,0,0,0,1,1,0
1128,30,43,2,Prop,unint,unrel,sing,The pencil by the colorful stapler,C,,0,0,0,0,0,1,1,0
1128,2,29,2,Prop,unint,assoc,plur,The sink near the broken dishes,C,,0,0,0,0,0,1,1,0
1128,167,45,2,Prop,unint,unrel,plur,The skeleton near the locked classrooms,C,,0,0,0,0,0,1,1,0
1128,168,39,2,Prop,unint,rel,plur,The tree near the cut limbs,C,,0,0,0,0,0,1,1,0
1128,158,30,2,Prop,unint,assoc,plur,The window near the shaggy curtains,C,,0,0,0,0,0,1,1,0
1128,28,5,4,Cat,unint,unrel,sing,The elephant beside the lazy turtle,C,,0,0,0,0,0,1,1,0
1128,84,10,4,Cat,unint,unrel,plur,The kayak beside the large flagpoles,C,,0,0,0,0,0,1,1,0
1128,46,16,4,Cat,unint,rel,sing,The kiwi beside the fake peach,C,,0,0,0,0,0,1,1,0
1128,24,4,4,Cat,unint,unrel,sing,The knife beside the heavy can,C,,0,0,0,0,0,1,1,0
1128,26,7,4,Cat,unint,unrel,plur,The rake beside the muddy graves,C,,0,0,0,0,0,1,1,0
1128,115,20,4,Cat,unint,rel,plur,The saxophone beside the ornate pianos,C,,0,0,0,0,0,1,1,0
1128,58,11,4,Cat,unint,unrel,plur,The treasurer beside the eager supporters,C,,0,0,0,0,0,1,1,0
1128,6,26,2,Prop,unint,assoc,sing,The bike beside the greasy rack,C,,0,0,0,0,0,1,1,0
1128,54,46,2,Prop,unint,unrel,plur,The lamp beside the cheap dolls,C,,0,0,0,0,0,1,1,0
1128,87,31,2,Prop,unint,assoc,plur,The rifle beside the expensive targets,C,,0,0,0,0,0,1,1,0
1128,44,42,2,Prop,unint,unrel,sing,The sneaker beside the pink ski,C,,0,0,0,0,0,1,1,0
1128,27,48,2,Prop,unint,unrel,plur,The violin beside the pricey bowls,C,,0,0,0,0,0,1,1,0
1129,85,19,1,Cat,unint,rel,sing,The drill by the durable hammer,C,,0,0,0,0,0,1,1,0
1129,31,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,C,,0,0,0,0,0,1,1,0
1129,46,2,1,Cat,unint,rel,plur,The magazine under the tattered novels,C,,0,0,0,0,0,1,1,0
1129,68,6,1,Cat,unint,rel,plur,The monastery near the ancient chapels,C,,0,0,0,0,0,1,1,0
1129,107,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,C,,0,0,0,0,0,1,1,0
1129,55,15,1,Cat,unint,unrel,plur,The spatula by the greasy sandwiches,C,,0,0,0,0,0,1,1,0
1129,27,9,1,Cat,unint,unrel,sing,The spider by the aggressive bear,C,,0,0,0,0,0,1,1,0
1129,34,25,3,Prop,unint,unrel,plur,The blueprint near the metal rulers,C,,0,0,0,0,0,1,1,0
1129,123,36,3,Prop,unint,assoc,plur,The chain by the flimsy saws,C,,0,0,0,0,0,1,1,0
1129,28,41,3,Prop,unint,rel,plur,The couch by the thin cushions,C,,0,0,0,0,0,1,1,0
1129,125,27,3,Prop,unint,unrel,plur,The fort near the ancient cliffs,C,,0,0,0,0,0,1,1,0
1129,41,28,3,Prop,unint,unrel,plur,The jar near the stale bagels,C,,0,0,0,0,0,1,1,0
1129,36,43,3,Prop,unint,rel,plur,The pencil by the colorful erasers,C,,0,0,0,0,0,1,1,0
1129,19,45,3,Prop,unint,unrel,sing,The skeleton near the locked classroom,C,,0,0,0,0,0,1,1,0
1129,56,30,3,Prop,unint,assoc,sing,The window near the shaggy curtain,C,,0,0,0,0,0,1,1,0
1129,47,26,3,Prop,unint,unrel,plur,The bike beside the greasy towels,C,,0,0,0,0,0,1,1,0
1129,74,5,1,Cat,unint,rel,plur,The elephant beside the lazy tigers,C,,0,0,0,0,0,1,1,0
1129,114,16,1,Cat,unint,unrel,plur,The kiwi beside the fake plants,C,,0,0,0,0,0,1,1,0
1129,110,4,1,Cat,unint,rel,plur,The knife beside the heavy clubs,C,,0,0,0,0,0,1,1,0
1129,66,46,3,Prop,unint,unrel,sing,The lamp beside the cheap doll,C,,0,0,0,0,0,1,1,0
1130,106,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,C,,0,0,0,0,0,1,1,0
1130,41,18,2,Cat,unint,unrel,sing,The dorm near the new cafe,C,,0,0,0,0,0,1,1,0
1130,85,1,2,Cat,unint,rel,sing,The fork near the plastic ladle,C,,0,0,0,0,0,1,1,0
1130,26,21,2,Cat,unint,unrel,plur,The futon near the dirty radiators,C,,0,0,0,0,0,1,1,0
1130,30,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,C,,0,0,0,0,0,1,1,0
1130,72,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,C,,0,0,0,0,0,1,1,0
1130,133,6,2,Cat,unint,rel,sing,The monastery near the ancient chapel,C,,0,0,0,0,0,1,1,0
1130,44,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,C,,0,0,0,0,0,1,1,0
1130,10,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,C,,0,0,0,0,0,1,1,0
1130,146,8,2,Cat,unint,rel,plur,The shovel near the cracked buckets,C,,0,0,0,0,0,1,1,0
1130,83,15,2,Cat,unint,unrel,sing,The spatula by the greasy sandwich,C,,0,0,0,0,0,1,1,0
1130,151,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,C,,0,0,0,0,0,1,1,0
1130,90,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,C,,0,0,0,0,0,1,1,0
1130,111,35,4,Prop,unint,assoc,sing,The atlas by the detailed globe,C,,0,0,0,0,0,1,1,0
1130,115,32,4,Prop,unint,unrel,plur,The banana near the healthy drinks,C,,0,0,0,0,0,1,1,0
1130,23,25,4,Prop,unint,unrel,sing,The blueprint near the metal ruler,C,,0,0,0,0,0,1,1,0
1130,131,47,4,Prop,unint,rel,plur,The canoe by the weathered oars,C,,0,0,0,0,0,1,1,0
1130,154,33,4,Prop,unint,assoc,sing,The car by the wide road,C,,0,0,0,0,0,1,1,0
1130,139,36,4,Prop,unint,assoc,sing,The chain by the flimsy saw,C,,0,0,0,0,0,1,1,0
1130,45,41,4,Prop,unint,rel,sing,The couch by the thin cushion,C,,0,0,0,0,0,1,1,0
1130,130,34,4,Prop,unint,assoc,sing,The dresser by the heavy mirror,C,,0,0,0,0,0,1,1,0
1130,28,28,4,Prop,unint,unrel,sing,The jar near the stale bagel,C,,0,0,0,0,0,1,1,0
1130,52,43,4,Prop,unint,rel,sing,The pencil by the colorful eraser,C,,0,0,0,0,0,1,1,0
1130,51,29,4,Prop,unint,unrel,plur,The sink near the broken tiles,C,,0,0,0,0,0,1,1,0
1130,105,45,4,Prop,unint,rel,plur,The skeleton near the large bones,C,,0,0,0,0,0,1,1,0
1130,58,39,4,Prop,unint,assoc,plur,The tree near the closed forts,C,,0,0,0,0,0,1,1,0
1130,166,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,C,,0,0,0,0,0,1,1,0
1130,112,26,4,Prop,unint,unrel,sing,The bike beside the greasy towel,C,,0,0,0,0,0,1,1,0
1130,147,40,4,Prop,unint,assoc,plur,The book beside the tall shelves,C,,0,0,0,0,0,1,1,0
1130,35,42,4,Prop,unint,rel,sing,The sneaker beside the pink shoelace,C,,0,0,0,0,0,1,1,0
1131,139,18,3,Cat,unint,rel,plur,The dorm near the new condos,C,,0,0,0,0,0,1,1,0
1131,141,19,3,Cat,unint,unrel,sing,The drill by the durable handbag,C,,0,0,0,0,0,1,1,0
1131,44,21,3,Cat,unint,unrel,sing,The futon near the dirty radiator,C,,0,0,0,0,0,1,1,0
1131,51,2,3,Cat,unint,unrel,plur,The magazine under the tattered necklaces,C,,0,0,0,0,0,1,1,0
1131,160,23,3,Cat,unint,unrel,sing,The saw by the oily rag,C,,0,0,0,0,0,1,1,0
1131,105,8,3,Cat,unint,rel,sing,The shovel near the cracked bucket,C,,0,0,0,0,0,1,1,0
1131,116,15,3,Cat,unint,rel,plur,The spatula by the greasy strainers,C,,0,0,0,0,0,1,1,0
1131,52,9,3,Cat,unint,rel,sing,The spider by the aggressive bee,C,,0,0,0,0,0,1,1,0
1131,123,14,3,Cat,unint,rel,plur,The tent near the spooky cabins,C,,0,0,0,0,0,1,1,0
1131,64,24,3,Cat,unint,unrel,sing,The van near the dented trailer,C,,0,0,0,0,0,1,1,0
1131,114,35,5,Prop,unint,unrel,plur,The atlas by the detailed journals,C,,0,0,0,0,0,1,1,0
1131,113,44,5,Prop,unint,assoc,plur,The backpack on the frayed books,C,,0,0,0,0,0,1,1,0
1131,70,32,5,Prop,unint,unrel,sing,The banana near the healthy drink,C,,0,0,0,0,0,1,1,0
1131,152,47,5,Prop,unint,rel,sing,The canoe by the weathered oar,C,,0,0,0,0,0,1,1,0
1131,165,36,5,Prop,unint,unrel,plur,The chain by the flimsy signs,C,,0,0,0,0,0,1,1,0
1131,55,34,5,Prop,unint,unrel,plur,The dresser by the heavy rugs,C,,0,0,0,0,0,1,1,0
