subject,block,item,list,subexpt,integ,related,n2num,preamble,maincode,dysfluency,,err,errd,unin,unind,misc,corr,corrd
1093,16,19,1,Cat,unint,rel,sing,The drill by the durable hammer,C,,,0,0,0,0,0,1,1
1093,25,1,1,Cat,unint,rel,plur,The fork near the plastic ladles,C,,,0,0,0,0,0,1,1
1093,4,21,1,Cat,unint,rel,sing,The futon near the dirty recliner,C,,,0,0,0,0,0,1,1
1093,164,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,C,,,0,0,0,0,0,1,1
1093,1,2,1,Cat,unint,rel,plur,The magazine under the tattered novels,C,,,0,0,0,0,0,1,1
1093,3,6,1,Cat,unint,rel,plur,The monastery near the ancient chapels,C,,,0,0,0,0,0,1,1
1093,130,22,1,Cat,unint,rel,sing,The monk near the talkative cardinal,C,,,0,0,0,0,0,1,1
1093,41,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,C,,,0,0,0,0,0,1,1
1093,58,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,C,,,0,0,0,0,0,1,1
1093,42,15,1,Cat,unint,unrel,plur,The spatula by the greasy sandwiches,C,,,0,0,0,0,0,1,1
1093,23,9,1,Cat,unint,unrel,sing,The spider by the aggressive bear,C,,,0,0,0,0,0,1,1
1093,89,14,1,Cat,unint,unrel,plur,The tent near the spooky caverns,C,,,0,0,0,0,0,1,1
1093,118,24,1,Cat,unint,rel,sing,The van near the dented taxi,C,,,0,0,0,0,0,1,1
1093,93,5,1,Cat,unint,rel,plur,The elephant beside the lazy tigers,C,,,0,0,0,0,0,1,1
1094,52,18,2,Cat,unint,unrel,sing,The dorm near the new cafe,C,,,0,0,0,0,0,1,1
1094,41,1,2,Cat,unint,rel,sing,The fork near the plastic ladle,C,,,0,0,0,0,0,1,1
1094,159,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,C,,,0,0,0,0,0,1,1
1094,143,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,C,,,0,0,0,0,0,1,1
1094,90,6,2,Cat,unint,rel,sing,The monastery near the ancient chapel,C,,,0,0,0,0,0,1,1
1094,62,8,2,Cat,unint,rel,plur,The shovel near the cracked buckets,C,,,0,0,0,0,0,1,1
1094,88,15,2,Cat,unint,unrel,sing,The spatula by the greasy sandwich,C,,,0,0,0,0,0,1,1
1094,1,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,C,,,0,0,0,0,0,1,1
1094,152,24,2,Cat,unint,unrel,plur,The van near the dented trailers,C,,,0,0,0,0,0,1,1
1094,84,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,C,,,0,0,0,0,0,1,1
1094,163,16,2,Cat,unint,unrel,sing,The kiwi beside the fake plant,C,,,0,0,0,0,0,1,1
1094,95,4,2,Cat,unint,rel,sing,The knife beside the heavy club,C,,,0,0,0,0,0,1,1
1094,28,7,2,Cat,unint,rel,plur,The rake beside the muddy gloves,C,,,0,0,0,0,0,1,1
1095,164,13,3,Cat,unint,rel,plur,The butterfly by the lively hornets,C,,,0,0,0,0,0,1,1
1095,135,18,3,Cat,unint,rel,plur,The dorm near the new condos,C,,,0,0,0,0,0,1,1
1095,131,19,3,Cat,unint,unrel,sing,The drill by the durable handbag,C,,,0,0,0,0,0,1,1
1095,89,1,3,Cat,unint,unrel,plur,The fork near the plastic lemons,C,,,0,0,0,0,0,1,1
1095,1,21,3,Cat,unint,unrel,sing,The futon near the dirty radiator,C,,,0,0,0,0,0,1,1
1095,64,6,3,Cat,unint,unrel,plur,The monastery near the ancient castles,C,,,0,0,0,0,0,1,1
1095,104,22,3,Cat,unint,unrel,sing,The monk near the talkative carpenter,C,,,0,0,0,0,0,1,1
1095,36,17,3,Cat,unint,rel,plur,The motorcycle near the painted buses,C,,,0,0,0,0,0,1,1
1095,2,23,3,Cat,unint,unrel,sing,The saw by the oily rag,C,,,0,0,0,0,0,1,1
1095,15,8,3,Cat,unint,rel,sing,The shovel near the cracked bucket,C,,,0,0,0,0,0,1,1
1095,93,15,3,Cat,unint,rel,plur,The spatula by the greasy strainers,C,,,0,0,0,0,0,1,1
1095,96,24,3,Cat,unint,unrel,sing,The van near the dented trailer,C,,,0,0,0,0,0,1,1
1095,53,10,3,Cat,unint,rel,sing,The kayak beside the large ferry,C,,,0,0,0,0,0,1,1
1095,87,16,3,Cat,unint,rel,plur,The kiwi beside the fake peaches,C,,,0,0,0,0,0,1,1
1095,114,4,3,Cat,unint,unrel,plur,The knife beside the heavy cans,C,,,0,0,0,0,0,1,1
1095,40,7,3,Cat,unint,rel,sing,The rake beside the muddy glove,C,,,0,0,0,0,0,1,1
1096,102,13,4,Cat,unint,rel,sing,The butterfly by the lively hornet,C,,,0,0,0,0,0,1,1
1096,46,18,4,Cat,unint,rel,sing,The dorm near the new condo,C,,,0,0,0,0,0,1,1
1096,111,19,4,Cat,unint,rel,plur,The drill by the durable hammers,C,,,0,0,0,0,0,1,1
1096,153,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,C,,,0,0,0,0,0,1,1
1096,75,21,4,Cat,unint,rel,plur,The futon near the dirty recliners,C,,,0,0,0,0,0,1,1
1096,126,2,4,Cat,unint,unrel,sing,The magazine under the tattered necklace,C,,,0,0,0,0,0,1,1
1096,5,6,4,Cat,unint,unrel,sing,The monastery near the ancient castle,C,,,0,0,0,0,0,1,1
1096,142,22,4,Cat,unint,rel,plur,The monk near the talkative cardinals,C,,,0,0,0,0,0,1,1
1096,61,17,4,Cat,unint,rel,sing,The motorcycle near the painted bus,C,,,0,0,0,0,0,1,1
1096,116,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,C,,,0,0,0,0,0,1,1
1096,146,23,4,Cat,unint,rel,plur,The saw by the oily wrenches,C,,,0,0,0,0,0,1,1
1096,22,8,4,Cat,unint,unrel,plur,The shovel near the cracked boulders,C,,,0,0,0,0,0,1,1
1096,114,15,4,Cat,unint,rel,sing,The spatula by the greasy strainer,C,,,0,0,0,0,0,1,1
1096,105,9,4,Cat,unint,unrel,plur,The spider by the aggressive bears,C,,,0,0,0,0,0,1,1
1096,20,24,4,Cat,unint,rel,plur,The van near the dented taxis,C,,,0,0,0,0,0,1,1
1096,123,10,4,Cat,unint,unrel,plur,The kayak beside the large flagpoles,C,,,0,0,0,0,0,1,1
1096,88,16,4,Cat,unint,rel,sing,The kiwi beside the fake peach,C,,,0,0,0,0,0,1,1
1096,15,4,4,Cat,unint,unrel,sing,The knife beside the heavy can,C,,,0,0,0,0,0,1,1
1096,107,7,4,Cat,unint,unrel,plur,The rake beside the muddy graves,C,,,0,0,0,0,0,1,1
1096,122,20,4,Cat,unint,rel,plur,The saxophone beside the ornate pianos,C,,,0,0,0,0,0,1,1
1097,111,19,1,Cat,unint,rel,sing,The drill by the durable hammer,C,,,0,0,0,0,0,1,1
1097,118,21,1,Cat,unint,rel,sing,The futon near the dirty recliner,C,,,0,0,0,0,0,1,1
1097,141,2,1,Cat,unint,rel,plur,The magazine under the tattered novels,C,,,0,0,0,0,0,1,1
1097,69,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,C,,,0,0,0,0,0,1,1
1097,71,14,1,Cat,unint,unrel,plur,The tent near the spooky caverns,C,,,0,0,0,0,0,1,1
1097,106,16,1,Cat,unint,unrel,plur,The kiwi beside the fake plants,C,,,0,0,0,0,0,1,1
1097,148,4,1,Cat,unint,rel,plur,The knife beside the heavy clubs,C,,,0,0,0,0,0,1,1
1097,107,7,1,Cat,unint,unrel,sing,The rake beside the muddy grave,C,,,0,0,0,0,0,1,1
1098,43,18,2,Cat,unint,unrel,sing,The dorm near the new cafe,C,,,0,0,0,0,0,1,1
1098,142,1,2,Cat,unint,rel,sing,The fork near the plastic ladle,C,,,0,0,0,0,0,1,1
1098,111,21,2,Cat,unint,unrel,plur,The futon near the dirty radiators,C,,,0,0,0,0,0,1,1
1098,53,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,C,,,0,0,0,0,0,1,1
1098,12,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,C,,,0,0,0,0,0,1,1
1098,143,6,2,Cat,unint,rel,sing,The monastery near the ancient chapel,C,,,0,0,0,0,0,1,1
1098,4,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,C,,,0,0,0,0,0,1,1
1098,95,17,2,Cat,unint,unrel,sing,The motorcycle near the painted bench,C,,,0,0,0,0,0,1,1
1098,160,15,2,Cat,unint,unrel,sing,The spatula by the greasy sandwich,C,,,0,0,0,0,0,1,1
1098,57,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,C,,,0,0,0,0,0,1,1
1098,33,24,2,Cat,unint,unrel,plur,The van near the dented trailers,C,,,0,0,0,0,0,1,1
1098,152,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,C,,,0,0,0,0,0,1,1
1098,62,10,2,Cat,unint,rel,plur,The kayak beside the large ferries,C,,,0,0,0,0,0,1,1
1098,84,4,2,Cat,unint,rel,sing,The knife beside the heavy club,C,,,0,0,0,0,0,1,1
1098,10,7,2,Cat,unint,rel,plur,The rake beside the muddy gloves,C,,,0,0,0,0,0,1,1
1098,138,11,2,Cat,unint,rel,plur,The treasurer beside the eager senators,C,,,0,0,0,0,0,1,1
1099,90,18,3,Cat,unint,rel,plur,The dorm near the new condos,C,,,0,0,0,0,0,1,1
1099,118,19,3,Cat,unint,unrel,sing,The drill by the durable handbag,C,,,0,0,0,0,0,1,1
1099,112,1,3,Cat,unint,unrel,plur,The fork near the plastic lemons,C,,,0,0,0,0,0,1,1
1099,34,2,3,Cat,unint,unrel,plur,The magazine under the tattered necklaces,C,,,0,0,0,0,0,1,1
1099,166,15,3,Cat,unint,rel,plur,The spatula by the greasy strainers,C,,,0,0,0,0,0,1,1
1099,107,14,3,Cat,unint,rel,plur,The tent near the spooky cabins,C,,,0,0,0,0,0,1,1
1099,93,5,3,Cat,unint,unrel,plur,The elephant beside the lazy turtles,C,,,0,0,0,0,0,1,1
1099,42,10,3,Cat,unint,rel,sing,The kayak beside the large ferry,C,,,0,0,0,0,0,1,1
1099,57,16,3,Cat,unint,rel,plur,The kiwi beside the fake peaches,C,,,0,0,0,0,0,1,1
1099,54,4,3,Cat,unint,unrel,plur,The knife beside the heavy cans,C,,,0,0,0,0,0,1,1
1100,16,18,4,Cat,unint,rel,sing,The dorm near the new condo,C,,,0,0,0,0,0,1,1
1100,27,19,4,Cat,unint,rel,plur,The drill by the durable hammers,C,,,0,0,0,0,0,1,1
1100,150,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,C,,,0,0,0,0,0,1,1
1100,128,21,4,Cat,unint,rel,plur,The futon near the dirty recliners,C,,,0,0,0,0,0,1,1
1100,167,2,4,Cat,unint,unrel,sing,The magazine under the tattered necklace,C,,,0,0,0,0,0,1,1
1100,45,6,4,Cat,unint,unrel,sing,The monastery near the ancient castle,C,,,0,0,0,0,0,1,1
1100,35,22,4,Cat,unint,rel,plur,The monk near the talkative cardinals,C,,,0,0,0,0,0,1,1
1100,146,17,4,Cat,unint,rel,sing,The motorcycle near the painted bus,C,,,0,0,0,0,0,1,1
1100,96,23,4,Cat,unint,rel,plur,The saw by the oily wrenches,C,,,0,0,0,0,0,1,1
1100,149,8,4,Cat,unint,unrel,plur,The shovel near the cracked boulders,C,,,0,0,0,0,0,1,1
1100,97,15,4,Cat,unint,rel,sing,The spatula by the greasy strainer,C,,,0,0,0,0,0,1,1
1100,136,9,4,Cat,unint,unrel,plur,The spider by the aggressive bears,C,,,0,0,0,0,0,1,1
1100,113,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,C,,,0,0,0,0,0,1,1
1100,153,24,4,Cat,unint,rel,plur,The van near the dented taxis,C,,,0,0,0,0,0,1,1
1100,152,10,4,Cat,unint,unrel,plur,The kayak beside the large flagpoles,C,,,0,0,0,0,0,1,1
1100,140,16,4,Cat,unint,rel,sing,The kiwi beside the fake peach,C,,,0,0,0,0,0,1,1
1100,129,4,4,Cat,unint,unrel,sing,The knife beside the heavy can,C,,,0,0,0,0,0,1,1
1100,54,7,4,Cat,unint,unrel,plur,The rake beside the muddy graves,C,,,0,0,0,0,0,1,1
1100,133,20,4,Cat,unint,rel,plur,The saxophone beside the ornate pianos,C,,,0,0,0,0,0,1,1
1101,99,13,1,Cat,unint,unrel,plur,The butterfly by the lively hamsters,C,,,0,0,0,0,0,1,1
1101,109,19,1,Cat,unint,rel,sing,The drill by the durable hammer,C,,,0,0,0,0,0,1,1
1101,45,1,1,Cat,unint,rel,plur,The fork near the plastic ladles,C,,,0,0,0,0,0,1,1
1101,23,17,1,Cat,unint,unrel,plur,The motorcycle near the painted benches,C,,,0,0,0,0,0,1,1
1101,40,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,C,,,0,0,0,0,0,1,1
1101,2,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,C,,,0,0,0,0,0,1,1
1101,62,15,1,Cat,unint,unrel,plur,The spatula by the greasy sandwiches,C,,,0,0,0,0,0,1,1
1101,161,9,1,Cat,unint,unrel,sing,The spider by the aggressive bear,C,,,0,0,0,0,0,1,1
1101,139,24,1,Cat,unint,rel,sing,The van near the dented taxi,C,,,0,0,0,0,0,1,1
1101,137,5,1,Cat,unint,rel,plur,The elephant beside the lazy tigers,C,,,0,0,0,0,0,1,1
1101,165,16,1,Cat,unint,unrel,plur,The kiwi beside the fake plants,C,,,0,0,0,0,0,1,1
1101,19,4,1,Cat,unint,rel,plur,The knife beside the heavy clubs,C,,,0,0,0,0,0,1,1
1101,100,7,1,Cat,unint,unrel,sing,The rake beside the muddy grave,C,,,0,0,0,0,0,1,1
1101,150,11,1,Cat,unint,unrel,sing,The treasurer beside the eager supporter,C,,,0,0,0,0,0,1,1
1101,98,10,1,Cat,unint,unrel,sing,The kayak beside the large flagpole,C,,,0,0,0,0,0,1,1
1101,70,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,C,,,0,0,0,0,0,1,1
1102,117,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,C,,,0,0,0,0,0,1,1
1102,134,18,2,Cat,unint,unrel,sing,The dorm near the new cafe,C,,,0,0,0,0,0,1,1
1102,36,19,2,Cat,unint,unrel,plur,The drill by the durable handbags,C,,,0,0,0,0,0,1,1
1102,159,1,2,Cat,unint,rel,sing,The fork near the plastic ladle,C,,,0,0,0,0,0,1,1
1102,149,21,2,Cat,unint,unrel,plur,The futon near the dirty radiators,C,,,0,0,0,0,0,1,1
1102,135,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,C,,,0,0,0,0,0,1,1
1102,166,6,2,Cat,unint,rel,sing,The monastery near the ancient chapel,C,,,0,0,0,0,0,1,1
1102,25,17,2,Cat,unint,unrel,sing,The motorcycle near the painted bench,C,,,0,0,0,0,0,1,1
1102,168,23,2,Cat,unint,unrel,plur,The saw by the oily rags,C,,,0,0,0,0,0,1,1
1102,121,8,2,Cat,unint,rel,plur,The shovel near the cracked buckets,C,,,0,0,0,0,0,1,1
1102,69,15,2,Cat,unint,unrel,sing,The spatula by the greasy sandwich,C,,,0,0,0,0,0,1,1
1102,88,24,2,Cat,unint,unrel,plur,The van near the dented trailers,C,,,0,0,0,0,0,1,1
1102,154,4,2,Cat,unint,rel,sing,The knife beside the heavy club,C,,,0,0,0,0,0,1,1
1103,94,13,3,Cat,unint,rel,plur,The butterfly by the lively hornets,C,,,0,0,0,0,0,1,1
1103,3,18,3,Cat,unint,rel,plur,The dorm near the new condos,C,,,0,0,0,0,0,1,1
1103,142,19,3,Cat,unint,unrel,sing,The drill by the durable handbag,C,,,0,0,0,0,0,1,1
1103,7,12,3,Cat,unint,rel,sing,The horse beyond the young rabbit,C,,,0,0,0,0,0,1,1
1103,140,6,3,Cat,unint,unrel,plur,The monastery near the ancient castles,C,,,0,0,0,0,0,1,1
1103,39,17,3,Cat,unint,rel,plur,The motorcycle near the painted buses,C,,,0,0,0,0,0,1,1
1103,84,3,3,Cat,unint,unrel,plur,The robin by the frightened chipmunks,C,,,0,0,0,0,0,1,1
1103,92,8,3,Cat,unint,rel,sing,The shovel near the cracked bucket,C,,,0,0,0,0,0,1,1
1103,147,24,3,Cat,unint,unrel,sing,The van near the dented trailer,C,,,0,0,0,0,0,1,1
1103,133,5,3,Cat,unint,unrel,plur,The elephant beside the lazy turtles,C,,,0,0,0,0,0,1,1
1103,66,16,3,Cat,unint,rel,plur,The kiwi beside the fake peaches,C,,,0,0,0,0,0,1,1
1103,121,4,3,Cat,unint,unrel,plur,The knife beside the heavy cans,C,,,0,0,0,0,0,1,1
1103,17,7,3,Cat,unint,rel,sing,The rake beside the muddy glove,C,,,0,0,0,0,0,1,1
1103,32,20,3,Cat,unint,unrel,sing,The saxophone beside the ornate pillar,C,,,0,0,0,0,0,1,1
1104,41,18,4,Cat,unint,rel,sing,The dorm near the new condo,C,,,0,0,0,0,0,1,1
1104,156,19,4,Cat,unint,rel,plur,The drill by the durable hammers,C,,,0,0,0,0,0,1,1
1104,12,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,C,,,0,0,0,0,0,1,1
1104,166,12,4,Cat,unint,unrel,plur,The horse beyond the young ravens,C,,,0,0,0,0,0,1,1
1104,22,2,4,Cat,unint,unrel,sing,The magazine under the tattered necklace,C,,,0,0,0,0,0,1,1
1104,150,6,4,Cat,unint,unrel,sing,The monastery near the ancient castle,C,,,0,0,0,0,0,1,1
1104,86,22,4,Cat,unint,rel,plur,The monk near the talkative cardinals,C,,,0,0,0,0,0,1,1
1104,129,17,4,Cat,unint,rel,sing,The motorcycle near the painted bus,C,,,0,0,0,0,0,1,1
1104,122,23,4,Cat,unint,rel,plur,The saw by the oily wrenches,C,,,0,0,0,0,0,1,1
1104,99,8,4,Cat,unint,unrel,plur,The shovel near the cracked boulders,C,,,0,0,0,0,0,1,1
1104,116,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,C,,,0,0,0,0,0,1,1
1104,160,24,4,Cat,unint,rel,plur,The van near the dented taxis,C,,,0,0,0,0,0,1,1
1104,27,16,4,Cat,unint,rel,sing,The kiwi beside the fake peach,C,,,0,0,0,0,0,1,1
1104,84,7,4,Cat,unint,unrel,plur,The rake beside the muddy graves,C,,,0,0,0,0,0,1,1
1105,89,18,1,Cat,unint,unrel,plur,The dorm near the new cafes,C,,,0,0,0,0,0,1,1
1105,14,19,1,Cat,unint,rel,sing,The drill by the durable hammer,C,,,0,0,0,0,0,1,1
1105,79,1,1,Cat,unint,rel,plur,The fork near the plastic ladles,C,,,0,0,0,0,0,1,1
1105,37,21,1,Cat,unint,rel,sing,The futon near the dirty recliner,C,,,0,0,0,0,0,1,1
1105,168,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,C,,,0,0,0,0,0,1,1
1105,70,2,1,Cat,unint,rel,plur,The magazine under the tattered novels,C,,,0,0,0,0,0,1,1
1105,100,6,1,Cat,unint,rel,plur,The monastery near the ancient chapels,C,,,0,0,0,0,0,1,1
1105,69,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,C,,,0,0,0,0,0,1,1
1105,13,23,1,Cat,unint,rel,sing,The saw by the oily wrench,C,,,0,0,0,0,0,1,1
1105,26,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,C,,,0,0,0,0,0,1,1
1105,92,15,1,Cat,unint,unrel,plur,The spatula by the greasy sandwiches,C,,,0,0,0,0,0,1,1
1105,30,9,1,Cat,unint,unrel,sing,The spider by the aggressive bear,C,,,0,0,0,0,0,1,1
1105,141,14,1,Cat,unint,unrel,plur,The tent near the spooky caverns,C,,,0,0,0,0,0,1,1
1105,152,24,1,Cat,unint,rel,sing,The van near the dented taxi,C,,,0,0,0,0,0,1,1
1105,87,5,1,Cat,unint,rel,plur,The elephant beside the lazy tigers,C,,,0,0,0,0,0,1,1
1105,49,10,1,Cat,unint,unrel,sing,The kayak beside the large flagpole,C,,,0,0,0,0,0,1,1
1105,65,16,1,Cat,unint,unrel,plur,The kiwi beside the fake plants,C,,,0,0,0,0,0,1,1
1105,95,4,1,Cat,unint,rel,plur,The knife beside the heavy clubs,C,,,0,0,0,0,0,1,1
1105,39,7,1,Cat,unint,unrel,sing,The rake beside the muddy grave,C,,,0,0,0,0,0,1,1
1106,106,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,C,,,0,0,0,0,0,1,1
1106,68,18,2,Cat,unint,unrel,sing,The dorm near the new cafe,C,,,0,0,0,0,0,1,1
1106,42,19,2,Cat,unint,unrel,plur,The drill by the durable handbags,C,,,0,0,0,0,0,1,1
1106,161,1,2,Cat,unint,rel,sing,The fork near the plastic ladle,C,,,0,0,0,0,0,1,1
1106,147,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,C,,,0,0,0,0,0,1,1
1106,66,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,C,,,0,0,0,0,0,1,1
1106,100,17,2,Cat,unint,unrel,sing,The motorcycle near the painted bench,C,,,0,0,0,0,0,1,1
1106,4,8,2,Cat,unint,rel,plur,The shovel near the cracked buckets,C,,,0,0,0,0,0,1,1
1106,125,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,C,,,0,0,0,0,0,1,1
1106,46,24,2,Cat,unint,unrel,plur,The van near the dented trailers,C,,,0,0,0,0,0,1,1
1106,22,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,C,,,0,0,0,0,0,1,1
1106,104,7,2,Cat,unint,rel,plur,The rake beside the muddy gloves,C,,,0,0,0,0,0,1,1
1106,138,11,2,Cat,unint,rel,plur,The treasurer beside the eager senators,C,,,0,0,0,0,0,1,1
1107,18,13,3,Cat,unint,rel,plur,The butterfly by the lively hornets,C,,,0,0,0,0,0,1,1
1107,43,18,3,Cat,unint,rel,plur,The dorm near the new condos,C,,,0,0,0,0,0,1,1
1107,148,1,3,Cat,unint,unrel,plur,The fork near the plastic lemons,C,,,0,0,0,0,0,1,1
1107,76,12,3,Cat,unint,rel,sing,The horse beyond the young rabbit,C,,,0,0,0,0,0,1,1
1107,70,6,3,Cat,unint,unrel,plur,The monastery near the ancient castles,C,,,0,0,0,0,0,1,1
1107,98,22,3,Cat,unint,unrel,sing,The monk near the talkative carpenter,C,,,0,0,0,0,0,1,1
1107,133,17,3,Cat,unint,rel,plur,The motorcycle near the painted buses,C,,,0,0,0,0,0,1,1
1107,81,15,3,Cat,unint,rel,plur,The spatula by the greasy strainers,C,,,0,0,0,0,0,1,1
1107,151,9,3,Cat,unint,rel,sing,The spider by the aggressive bee,C,,,0,0,0,0,0,1,1
1107,74,14,3,Cat,unint,rel,plur,The tent near the spooky cabins,C,,,0,0,0,0,0,1,1
1107,11,24,3,Cat,unint,unrel,sing,The van near the dented trailer,C,,,0,0,0,0,0,1,1
1107,90,7,3,Cat,unint,rel,sing,The rake beside the muddy glove,C,,,0,0,0,0,0,1,1
1107,60,10,3,Cat,unint,rel,sing,The kayak beside the large ferry,C,,,0,0,0,0,0,1,1
1107,24,16,3,Cat,unint,rel,plur,The kiwi beside the fake peaches,C,,,0,0,0,0,0,1,1
1107,147,4,3,Cat,unint,unrel,plur,The knife beside the heavy cans,C,,,0,0,0,0,0,1,1
1107,103,11,3,Cat,unint,rel,sing,The treasurer beside the eager senator,C,,,0,0,0,0,0,1,1
1108,54,13,4,Cat,unint,rel,sing,The butterfly by the lively hornet,C,,,0,0,0,0,0,1,1
1108,63,19,4,Cat,unint,rel,plur,The drill by the durable hammers,C,,,0,0,0,0,0,1,1
1108,25,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,C,,,0,0,0,0,0,1,1
1108,158,6,4,Cat,unint,unrel,sing,The monastery near the ancient castle,C,,,0,0,0,0,0,1,1
1108,33,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,C,,,0,0,0,0,0,1,1
1108,78,8,4,Cat,unint,unrel,plur,The shovel near the cracked boulders,C,,,0,0,0,0,0,1,1
1108,86,9,4,Cat,unint,unrel,plur,The spider by the aggressive bears,C,,,0,0,0,0,0,1,1
1108,153,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,C,,,0,0,0,0,0,1,1
1108,9,24,4,Cat,unint,rel,plur,The van near the dented taxis,C,,,0,0,0,0,0,1,1
1108,53,5,4,Cat,unint,unrel,sing,The elephant beside the lazy turtle,C,,,0,0,0,0,0,1,1
1108,39,10,4,Cat,unint,unrel,plur,The kayak beside the large flagpoles,C,,,0,0,0,0,0,1,1
1108,115,16,4,Cat,unint,rel,sing,The kiwi beside the fake peach,C,,,0,0,0,0,0,1,1
1108,110,4,4,Cat,unint,unrel,sing,The knife beside the heavy can,C,,,0,0,0,0,0,1,1
1108,124,7,4,Cat,unint,unrel,plur,The rake beside the muddy graves,C,,,0,0,0,0,0,1,1
1109,44,18,1,Cat,unint,unrel,plur,The dorm near the new cafes,C,,,0,0,0,0,0,1,1
1109,58,19,1,Cat,unint,rel,sing,The drill by the durable hammer,C,,,0,0,0,0,0,1,1
1109,48,1,1,Cat,unint,rel,plur,The fork near the plastic ladles,C,,,0,0,0,0,0,1,1
1109,152,6,1,Cat,unint,rel,plur,The monastery near the ancient chapels,C,,,0,0,0,0,0,1,1
1109,83,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,C,,,0,0,0,0,0,1,1
1109,164,4,1,Cat,unint,rel,plur,The knife beside the heavy clubs,C,,,0,0,0,0,0,1,1
1109,24,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,C,,,0,0,0,0,0,1,1
1110,107,18,2,Cat,unint,unrel,sing,The dorm near the new cafe,C,,,0,0,0,0,0,1,1
1110,46,1,2,Cat,unint,rel,sing,The fork near the plastic ladle,C,,,0,0,0,0,0,1,1
1110,37,21,2,Cat,unint,unrel,plur,The futon near the dirty radiators,C,,,0,0,0,0,0,1,1
1110,73,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,C,,,0,0,0,0,0,1,1
1110,112,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,C,,,0,0,0,0,0,1,1
1110,111,6,2,Cat,unint,rel,sing,The monastery near the ancient chapel,C,,,0,0,0,0,0,1,1
1110,93,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,C,,,0,0,0,0,0,1,1
1110,156,8,2,Cat,unint,rel,plur,The shovel near the cracked buckets,C,,,0,0,0,0,0,1,1
1110,54,15,2,Cat,unint,unrel,sing,The spatula by the greasy sandwich,C,,,0,0,0,0,0,1,1
1110,55,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,C,,,0,0,0,0,0,1,1
1110,162,24,2,Cat,unint,unrel,plur,The van near the dented trailers,C,,,0,0,0,0,0,1,1
1110,10,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,C,,,0,0,0,0,0,1,1
1110,90,16,2,Cat,unint,unrel,sing,The kiwi beside the fake plant,C,,,0,0,0,0,0,1,1
1110,144,4,2,Cat,unint,rel,sing,The knife beside the heavy club,C,,,0,0,0,0,0,1,1
1110,164,11,2,Cat,unint,rel,plur,The treasurer beside the eager senators,C,,,0,0,0,0,0,1,1
1110,168,10,2,Cat,unint,rel,plur,The kayak beside the large ferries,C,,,0,0,0,0,0,1,1
1110,80,7,2,Cat,unint,rel,plur,The rake beside the muddy gloves,C,,,0,0,0,0,0,1,1
1110,100,20,2,Cat,unint,unrel,plur,The saxophone beside the ornate pillars,C,,,0,0,0,0,0,1,1
1111,39,19,3,Cat,unint,unrel,sing,The drill by the durable handbag,C,,,0,0,0,0,0,1,1
1111,20,1,3,Cat,unint,unrel,plur,The fork near the plastic lemons,C,,,0,0,0,0,0,1,1
1111,26,21,3,Cat,unint,unrel,sing,The futon near the dirty radiator,C,,,0,0,0,0,0,1,1
1111,59,2,3,Cat,unint,unrel,plur,The magazine under the tattered necklaces,C,,,0,0,0,0,0,1,1
